2422,Hawk 'n' Dove,http://hawkndovedc.com/,hawkndoveDC,,
2913,Haydee's Restaurant,http://haydees.us,,,
2987,Hill Country Backyard Barbecue,http://hillcountryny.com,,http://hillcountry.com/dc/,
2340,Himalayan Heritage,http://himalayanheritagerestaurant.com,Himalayanheritagedc,http://www.himalayanheritagedc.com/,
3160,Hot N Juicy Crawfish,http://hotnjuicycrawfish.com,hotnjuicycrawfish,,
2851,H Street Country Club,http://hstreetcountryclub.com,55386442548,,
2793,I-Thai,http://i-thairestaurant.com,ithairestaurant.DC,,
2795,Il Canale,http://ilcanaledc.com,ilCanale,,
2843,Impala Cantina,http://impala-dc.com,300674813286820,,
2758,Jake's American Grille,http://jakesdc.com,JakesDC,,
2978,Jaleo,http://jaleo.com,jaleotapasbar,,
2431,Johnny's Half Shell,http://johnnyshalfshell.net,275547919604,,
2796,J. Paul's,http://jpaulsdc.com,J.PaulsGeorgetown,,
3113,Restaurant Judy,http://judyrestaurantdc.com,270779069603037,Delete Website,
2342,Jug & Table,http://jugandtable.com/,jugandtabledc,,
3106,Kapnos,http://kapnosdc.com,KapnosDc,,
2588,Kellari Taverna,http://kellaridc.com,KellariDC,,
2870,Kitty's Saloon,http://kittyssaloon.com,kittyssaloondc,,
2924,Kruba Thai & Sushi,http://krubadc.com,332655340165024,,
2425,La Loma,http://lalomarestaurantdc.com,,,
2932,Langston Bar & Grille,http://langstonbar.com,langston.bar.5,,
2456,La Piquette,http://lapiquettedc.com,1413277205576119,,
2449,La Plaza,http://laplaza.ordersnapp.com,296242683915555,http://www.laplazadc.com/,
2687,Larry's Lounge,http://larryslounge-hub.com,LarrysLoungeDC,,
3086,Chi-Cha Lounge,http://latinconcepts.com/chicha.php,LatinConcepts,,
2659,La Tomate,http://latomatebistro.com,LaTomateDC,,
2760,Le Chat Noir,http://lechatnoirrestaurant.com,114825508583816,,
2854,Le Grenier,http://legrenierdc.com,legrenierdc,,
2661,Level One,http://levelonedc.com,LevelOneDC,,
2743,Lindy's Red Lion,http://lindysredliondc.com,,,
2321,Angles Bar & Billiards,http://littlefountaincafe.com,littlefountaincafe,,
3048,Lola's Barracks Bar & Grill,http://lolasgrilldc.com,LolasDC,,
3161,Macintyre's,http://macintyresdc.com,macintyresdc,,
3066,James Mackey's Public House,http://mackeyspub.com,,,
2702,Maddy's Bar and Grille,http://maddysbarandgrille.com,MaddysBar,,
3232,Mad Fox Taproom,http://madfoxbrewing.com,MadFoxBrewing,,
3067,Mad Hatter,http://madhatterdc.com,madhatterdc,,
2665,Mai Thai,http://maithai.us,525720570775370,,
2982,Mango Tree,http://mangotreedc.com,mangotreedc,,
2600,Mari Vanna,http://marivanna.ru,marivannadc,http://marivanna.ru/washington/,
2881,McClellan's Retreat,http://mcclellansretreat.com,mcclellansretreat,,
3166,Medaterra,http://medaterrarestaurant.com,144700872297156,,
2398,Menomal̩ Pizza Napoletana,http://menomale.us,menomaledc,,
2705,Mission,http://missiondupont.com/,missiondc,,
2677,Mourayo,http://mourayous.com,Mourayo,,
2806,Mr. Smith's of Georgetown,http://mrsmiths.com,MrSmithsDC,,
2353,Muzette,http://muzette.com,MuzetteKaraoke,,
3162,New Heights Restaurant,http://newheightsrestaurant.com,171539012887980,,
2394,Nido,http://nido-dc.com,nidodc,,
2606,Nooshi,http://nooshidc.com,NooshiCapitolHill,,
3001,NoPa Kitchen + Bar,http://nopadc.com,nopadc,,
2746,Panda Cafe,http://pandacafedc.com,pandagourmetdc,,
2681,Parlay,http://parlaydc.com,ParlayDC,,
3007,Penn Social,http://pennsocialdc.com,PennSocialDC,,
2523,Pete's New Haven Style Apizza,http://petesapizza.com,PetesNewHavenColumbiaHeights,,
3125,Piola,http://pioladc.com,PiolaWashingtonDC,http://www.piola.it/local-washington-dc/cities/display,
2584,P.J. Clarke's,http://pjclarkes.com/dc/,PJClarkes,,
2873,Po Boy Jim,http://poboyjimdc.com,poboyjimdc,,
2611,Post Pub,http://postpubdc.com,PostPubDc,,
2914,Purple Patch,http://purplepatchdc.com,purplepatchdc,,
2713,Rebellion,http://rebelliondc.com/,rebellion18th,,
2612,Recessions,http://recessionsdc.com,recessions.dc,,
2992,Red Apron Butchery,http://redapronbutchery.com,redapronbutcher,,
3021,Red Derby,http://redderby.com,189690539080,,
3127,Red Lounge Bar & Grill,http://redloungedc.com,redloungedc,,
2860,Red Rocks Neopolitan Bistro,http://redrocksdc.com,RedRocksPizzeria,http://www.redrockshstreet.com/,
2900,Rice,http://ricerestaurant.com,,,
2782,El Centro D.F.,http://richardsandoval.com/elcentrogtown/,elcentrodf,,
2482,Royal Thai,http://royalthaidc.com,RoyalThaiDc,,
2367,Rumba Caf̩,http://rumbacafe.com,RumbaCafeDC,,
2614,Rural Society,http://ruralsocietyrestaurant.com,RuralSocietyDC,,
3078,Cafe Saint-Ex,http://saint-ex.com,cafesaintex,,
2453,Satellite Room,http://satellitedc.com,satelliteroomdc,,
2729,Senart's Oyster & Chop House,http://senartsdc.com,SenartsDC,,
2718,Sette Osteria,http://setteosteria-hub.com,SetteOsteriaDC,,
2509,Siam House,http://siamhousedc.com,,,
3175,Slate Wine Bar + Bistro,http://slatewinebar.com,SlateWineBar,,
2909,Slipstream,http://slipstreamdc.com,slipstreamDC,,
2397,Smith Public Trust,http://smithpublictrustdc.com,publictrustdc,,
2368,Smoke & Barrel,http://smokeandbarreldc.com,smokeandbarreldc,,
3153,Soi 38,http://soi38dc.com,soi38dc,,
2831,Sprig & Sprout,http://sprig-and-sprout.com,SprigandSprout,,
2721,St. Arnold's,http://starnoldsdc.com/home,starnoldsonjefferson,,
2513,St. Arnold's,http://starnoldsmusselbar.com/#,starnoldsonjefferson,,
2400,Steel Plate,http://steelplatedc.com,233766243454029,,
2462,Bar Louie,http://t.co/6m5uO0JOqN,BarLouie,http://www.barlouie.com/,
3041,Table,http://tabledc.com,TableDC,,
3131,Taqueria Nacional,http://taquerianacional.co,TaqueriaNacional,,
2903,Teak Wood,http://teakwooddc.com,Teakwood-Thai-and-Sushi,,
2706,Teddy & The Bully Bar,http://teddyandthebullybar.com,TeddyAndTheBullyBar,,
2724,Thai Chef,http://thaichefsushibardc.com,,,
2904,Thai Tanic Restaurant,http://thaitanicrestaurant.webs.com,,http://www.thaitanic.us/,
2865,The Big Board,http://thebigboarddc.com,thebigboarddc,,
2634,The Big Hunt,http://thebighunt.net,bighuntdc,,
2919,The Big Stick,http://thebigstick.com,thebigstickdc,,
3242,The Meeting Place,http://themeetingplacedc.net,themeetingplacedc,,
3110,The Prospect,http://theprospectdc.com,theprospectdc,,
2691,The Riggsby,http://theriggsby.com,TheRiggsby,,
2725,Thomas Foolery,http://thomasfoolerydc.com/,392504794203100,,
3132,Tico DC,http://ticodc.com,TicoDC,,
2722,STK,http://togrp.com/washington-dc/,TheONEGroupUS,,
2749,Tonic Restaurant,http://tonicrestaurantdc.com,TonicAtQuigleysPharmacy,,
2877,Toscana Cafe,http://toscanacafe-hub.com,111190432251541,Delete Website,
3050,Trusty's,http://trustysdc.com,trustysdc,,
2374,Tryst,http://trystdc.com,TrystDC,,
3051,The Ugly Mug,http://uglymugdc.com,TheUglyMugDC,,
2446,Union Pub,http://unionpubdc.com,unionpubdc,,
2488,Vapiano,http://vapianowashington.com,vapianodcmstreet,http://us.vapiano.com/en/restaurants/vapiano-m-street-1800-m-street-nw-1/,
2927,Willie's Brew & Que,http://williesbrewnque.com,williesbrewnque,,
2538,14K Restaurant & Lounge,http://www.14krestaurant.com,HamiltonCrowne,,
3203,1831 Bar and Lounge,http://www.1831dc.com/,1831dc,,
3069,1905 Restaurant,http://www.1905dc.com,1905dc,,
2401,201 Bar,http://www.201bar.com,201bar,,
3053,21st Amendment Bar & Grill,http://www.21stamendmentdc.com/,129725823743251,,
2730,The 51st State Tavern,http://www.51ststatetavern.com,51stStateTavernDc,,
2948,701 Restaurant,http://www.701restaurant.com,701Restaurant,,
3215,A BAR + Kitchen,http://www.abardc.com,ABar2500DC,,
2457,Absolute Thai,http://www.absolutethairestaurantdc.com,895922423790368,,
2539,Acadiana,http://www.acadianarestaurant.com/acadiana.html,acadianarestaurant,,
2404,Art and Soul,http://www.affinia.com,ArtandSoulDC,http://www.artandsouldc.com/,
2916,Agua 301,http://www.agua301.com,Agua301,,
2514,The Airedale,http://www.airedaledc.com,airedaledc,,
2458,Alba Osteria,http://www.albaosteriadc.com,AlbaOsteriaDC,,
3144,Al Dente,http://www.aldentedc.com,aldentedc,,
2623,Alero Restaurant,http://www.alerorestaurant.com,alero.u.street,,
2403,Ambar Balkan Cuisine,http://www.ambarrestaurant.com,EATBALKAN,,
2731,Ancora,http://www.ancoradc.com,,Delete,
3024,A & D Neighborhood Bar,http://www.andbardc.com,AnDBarDC,,
2624,Ankara,http://www.ankaradc.net,ankararestaurantdc,,
2834,The Argonaut,http://www.argonautdc.com,61957111021,,
2816,Sequoia,http://www.arkrestaurants.com/sequoia_dc.html,SequoiaDC,,
2443,Thunder Grill,http://www.arkrestaurants.com/thunder_grill.html,ThunderGrill,,
2950,Asia Nine,http://www.asianine.com,AsiaNine,http://www.asianine.com/dc/,
2460,Asian Spice,http://www.asianspice.us,324209214201,,
2322,Astor Mediterranean,http://www.astorfoods.com,106931009369809,,
2499,Atomic Billiards,http://www.atomicbilliards.com,191132998143,,
2951,Austin Grill,http://www.austingrill.com,,,
2885,Baan Thai / Tsunami Sushi,http://www.baanthaidc.com,TsunamiSushiDC,,
3043,Banana Cafe and Piano Bar,http://www.bananacafedc.com,BananaCafePianoBar,,
3224,Barcelona Wine Bar,http://www.barcelonawinebar.com/washingtondc.htm,bwb14th,,
2627,Bar Charley,http://www.barcharley.com/,barcharleydc,,
3158,Bar Civita,http://www.barcivita.com,barcivitadc,,
3136,Bar Deco,http://www.bardecodc.com,bardecodc,,
3076,Bar Pilar,http://www.barpilar.com,barpilar,,
2733,Bayou,http://www.bayouonpenn.com,324996767598292,,
2631,Beacon Bar and Grill,http://www.bbgwdc.com,77091063293,,
2408,B̩arnaise,http://www.bearnaiserestaurant.com,BearnaiseRestaurant,,
3077,Ben's Next Door,http://www.bensnextdoor.com,bensnextdoor,,
2732,Bertucci's,http://www.bertuccis.com,bertuccisbrickoven,,
2952,Bibiana Osteria & Enoteca,http://www.bibianadc.com,145107355010,,
2378,Big Bear Cafe,http://www.bigbearcafe-dc.com,BigBearCafeDC,,
2410,Billy Goat Tavern,http://www.billygoattavern.com/,DCBillyGoats,,
3074,Bin 1301,http://www.bin1301dc.com,BIN1301,,
2635,Bistro Bistro,http://www.bistrobistrodc.com,BistroBistroDC,,
3026,Bistro Bohem,http://www.bistrobohem.com,bistrobohem,,
2764,Bistrot Lepic & Wine Bar,http://www.bistrotlepic.com,114807988532824,,
3025,BKK Cookshop,http://www.bkkcookshop.com,bkkcookshop,,
3214,Black Jack,http://www.blackjackdc.com,,,
2546,The Black Rooster,http://www.blackroosterpub.com,BlackRoosterPub,,
3219,Blue 44,http://www.blue44dc.com,192745974078397,,
2542,Bobby Van's Grill,http://www.bobbyvans.com,166651190040352,,
2767,Bodega,http://www.bodegadc.com,Bodegadc,,
2638,Boqueria,http://www.boquerianyc.com,,,
2379,Boundary Stone Public House,http://www.boundarystonedc.com,BoundaryStoneDC,,
2483,Lucky Strike,http://www.bowlluckystrike.com/locations/new-york/nyc/,LuckyStrikeWDC,http://www.bowlluckystrike.com/locations/washington-dc/,
2550,Brasserie Beck,http://www.brasseriebeck.com,BrasserieBeck,,
2940,Bravo Bar,http://www.bravobardc.com/,bravobardc,,
3060,Bread & Salt,http://www.breadandsalt.com/,BreadandsaltTenleytown,,
2822,Breadsoda,http://www.breadsoda.com,breadsoda.dc,,
3251,The Brixton,http://www.brixtondc.com,thebrixtondc,,
2886,B Too,http://www.btoo.com,btoodc,,
2640,Buffalo Billiards,http://www.buffalobilliards.com,BuffaloBillDC,http://www.buffalobilliardsdc.com/,
2411,Bullfeathers,http://www.bullfeathersdc.com,BullfeathersDC,http://bullfeathersdc.net/,
2466,Busboys and Poets,http://www.busboysandpoets.com,busboysandpoets,,
2502,Cactus Cantina,http://www.cactuscantina.com,CactusCantinaRestaurant,,
2641,Caf̩ Citron,http://www.cafecitrondc.com,CafeCitron,,
2959,Cafe Mozart,http://www.cafemozartgermandeli.com,,,
2552,Cafe Soleil,http://www.cafesoleildc.com,cafesoleildc,,
2719,Sign of the Whale,http://www.calicojacksnyc.com,thewhaledc,http://www.signofthewhaledc.com/,
2964,Carmine's,http://www.carminesnyc.com/locations/tdny/index.php,carmines,http://www.carminesnyc.com/locations/washington-dc/,
2967,Cedar,http://www.cedardc.com,cedardc,,
2968,Central Michel Richard,http://www.centralmichelrichard.com,CentralMichelRichard,,
3015,Chez Billy,http://www.chezbilly.com,ChezBillySud,,
3201,Cities Restaurant & Lounge,http://www.citieswashington.com,citiesdc,,
2701,City Tap House,http://www.citytaphousedc.com,,,
3063,Kitty O'Shea's DC,http://www.claros-group.com/kittys/,kittyosheasdc,,
2969,Co Co. Sala,http://www.cocosala.com,cocosala,,
2941,Colony Club,http://www.colonyclubdc.com,dccolonyclub,,
2337,Columbia Station,http://www.columbiastationdc.com,ColumbiaStation,,
2892,Commissary,http://www.commissarydc.com,115614378458720,,
2893,Cork,http://www.corkdc.com,CorkWineBarDC,,
2972,Cure Bar & Bistro,http://www.curebarandbistro.com,,,
2839,Cusbah,http://www.cusbah.com,Cusbah,,
2568,Daily Grill,http://www.dailygrill.com/,dailygrill,,
2642,Darlington House,http://www.darlingtonhousedc.com,thedarlingtonhouse,,
2960,DBGB Kitchen and Bar,http://www.dbgb.com/dc/,DBGBDC,,
2842,DC Harvest,http://www.dc-harvest.com/,DCHarvest.hstreet,,
2756,Chad's,http://www.dcchadwicks.com,ChadsFriendshipHeights,,
3084,Duffy's Irish Pub,http://www.dcduffys.com,duffysirishpub,,
3254,DC Eagle,http://www.dceagle.com,eagleDC,,
2666,The Front Page,http://www.dcfrontpage.com,frontpagedc,http://www.frontpagedc.com/,
3018,The Pitch Tavern,http://www.dcpitch.com/,pitchtaverndc,,
2943,DC Reynolds,http://www.dcreynoldsbar.com/,dcreynoldsbar,,
3006,Penn Quarter Sports Tavern,http://www.dcsportstavern.com,397624563687,,
3052,Wisdom,http://www.dcwisdom.com,DCWisdom,,
2472,Del Campo,http://www.delcampodc.com/,DelCampoDC,,
2976,Denson Liquor Bar,http://www.densondc.com/,DensonLiquorBar,,
2393,Dew Drop Inn,http://www.dewdropinndc.com,482007211949868,,
2650,DGS Delicatessen,http://www.dgsdelicatessen.com,DGSDelicatessen,,
2652,Dirty Martini,http://www.dirtymartinidc.com,DirtyMartiniDC,,
2977,District Chophouse & Brewery,http://www.districtchophouse.com,211014158913745,,
2741,District Commons,http://www.districtcommonsdc.com,DistrictCommons,,
2341,D̦ner Bistro,http://www.doener-usa.com,111943528962649,,
2629,Bar Dupont,http://www.doylecollection.com/locations/washington_dc_hotels/the_dupont_hotel.aspx,BarDupont,https://www.doylecollection.com/hotels/the-dupont-circle-hotel/dining,
2895,Drafting Table,http://www.draftingtabledc.com,131662003847619,,
3100,Dunya Restaurant and Bar,http://www.dunyadc.com,251204901712285,,
2336,Duplex Diner,http://www.duplexdiner.com,DuplexDiner,,
3253,Dupont Italian Kitchen,http://www.dupontitaliankitchen.com/bar/,DIKBAR,,
2548,BLT Steak DC,http://www.e2hospitality.com/blt-steak-washington-dc/,BLTSteakRestaurants,http://bltrestaurants.com/blt-steak/washington-d-c/,
2684,Pizzeria Paradiso,http://www.eatyourpizza.com,pizzapdc,,
3003,Old Ebbitt Grill,http://www.ebbitt.com,OldEbbittGrill,,
2380,El Camino,http://www.elcaminodc.com/,ElCaminoDC,,
3104,El Centro D.F.,http://www.elcentrodf.com,elcentrodf,,
2574,Elephant & Castle,http://www.elephantcastle.com,elephantcastle,,
3250,Elephant & Castle,http://www.elephantcastle.com,elephantcastle,,
2979,Ella's Wood-Fired Pizza,http://www.ellaspizza.com,EllasWoodfiredPizza,,
3105,El Rey,http://www.elreydc.com,elreydc,,
2516,El Rinconcito Cafe II,http://www.elrinconcitocaferestaurant.com,,,
2343,El Tamarindo,http://www.eltamarindodc.com/,eltamarindodc,,
2786,ENO Wine Bar,http://www.enowinerooms.com/hotspots/georgetown-d.c,591692910884812,,
2787,Epicurean and Company,http://www.epicureanandcompany.com,250900420911,,
2575,Equinox,http://www.equinoxrestaurant.com,EquinoxRestaurantDC,,
2576,Fast Eddie's Sports & Billiards,http://www.fasteddies.com,FastEddiesSports,,
2504,Fat Pete's Barbecue,http://www.fatpetesbbq.com/,fatpetesbbq,,
3023,Fig & Olive,http://www.figandolive.com,FIGandOLIVEUSA,,
2980,Fiola da Fabio Trabocchi,http://www.fioladc.com,144517145604345,,
2776,Fiola Mare,http://www.fiolamaredc.com,FiolaMareDC,,
2981,Fire & Sage,http://www.fireandsage.com/restaurant/h,Fireandsage,,
2663,Firefly,http://www.firefly-dc.com,FireflyDC,,
2664,The Fireplace,http://www.fireplacedc.com,fireplacebar,,
2970,Fogo de Chao,http://www.fogodechao.com/,401729333205675,,
2669,GBD,http://www.gbdchickendoughnuts.com,GBDchixndonuts,,
2789,Georgetown Piano Bar,http://www.georgetownpianobar.com,301301876716322,,
2670,Glen's Garden Market,http://www.glensgardenmarket.com,glensgardenmarketshaw,,
2475,Graffiato,http://www.graffiatodc.com,Graffiato,,
2567,Green Lantern,http://www.greenlanterndc.com,GreenLanternDC,,
2745,GCDC,http://www.grilledcheesedc.com,GrilledCheeseDC,,
2675,Grillfish,http://www.grillfishdc.com,GrillfishWDC,,
2618,Taberna Del Alabardero,http://www.grupolezama.es,Taberna.Alabardero.Washington,http://www.alabardero.com/,
2748,Notti Bianche,http://www.gwuinn.com/food-drinks,NottiBiancheDC,,
2790,Gypsy Sally's,http://www.gypsysallys.com,gypsysallysdc,,
2338,Habana Room,http://www.habanavillage.com/,269410834257,,
3227,Hamilton's Bar & Grill,http://www.hamiltonsdc.com,19522558117,,
2678,Hank's Oyster Bar,http://www.hanksoysterbar.com,58431196546,,
2330,Heaven and Hell,http://www.heavenandhellclub.com,HeavenAndHellClub,,
3241,The Tavern at the Henley Park,http://www.henleypark.com,henleyparkhotel,http://www.henleypark.com/dining/the-tavern-at-the-henley-park.cfm,
2473,Hooters,http://www.hooters.com,washingtondc.hooters,Delete Website,
2884,Avenue Cafe & Lounge,http://www.inndc.com,AvenueCafeLounge,http://www.inndc.com/dining.php,
2692,I Ricchi,http://www.iricchi.net,iricchi,,
2477,Irish Channel Restaurant & Pub,http://www.irishchannelpub.com,irishchannelpubdc,,
2989,Iron Horse Tap Room,http://www.ironhorsedc.com,IronHorseDC,,
2478,Jackpot,http://www.jackpotdc.com,jackpotdc,,
2355,Jack Rose Dining Saloon,http://www.jackrosediningsaloon.com,JackRoseDiningSaloon,,
2682,James Hoban's Irish Restaurant & Bar,http://www.jameshobansdc.com,jameshobansdc,,
2586,"Joe's Seafood, Prime Steak and Stone Crab",http://www.joes.net/?loc=dc,joesstonedc,,
2356,Johnny Pistolas,http://www.johnnypistolas.com/,johnnypistolasmexicantaqueriabar,,
3103,JoJo Restaurant & Bar,http://www.jojodc.com,81442649483,,
2526,Kangaroo Boxing Club,http://www.kangaroodc.com,KangarooBoxingClub,,
2432,Kelly's Irish Times,http://www.kellysirishtimesdc.com,KellysIrishTimesDC,,
2845,Khan's Bar & Grill,http://www.khansdc.com/,222736584408335,,
2685,Kramerbooks & Afterwords Cafe,http://www.kramers.com,Kramerbooks,,
3176,La Fromagerie,http://www.lafromagerieonline.com,39308172735,,
2814,Ristorante La Perla,http://www.laperlaofwashington.com,Halftimesportsbaronh,,
2346,Lapis Afghan Bistro,http://www.lapisdc.com/,LapisDC,,
2347,Las Canteras,http://www.lascanterasdc.com,lascanterasrestaurant,,
2480,La Tasca,http://www.latascausa.com,LaTascaRestaurants,,
2993,Laughing Man Tavern,http://www.laughingmantavern.com,laughingmantavern,,
2688,Lauriol Plaza Restaurant,http://www.lauriolplaza.com,lauriolplaza,,
2433,Lavagna,http://www.lavagnadc.com,LavagnaDC,,
3163,Lebanese Taverna,http://www.lebanesetaverna.com,lebanesetaverna,,
2481,Legal Sea Foods,http://www.legalseafoods.com,LegalSeaFoodsWashingtonDC,http://www.legalseafoods.com/restaurants/washington-dc-7th-street,
2344,L'Enfant Caf̩,http://www.lenfantcafe.com,84640147699,,
3164,LiLLiES Restaurant & Bar,http://www.lilliesrestaurant.com,LiLLiESDC,,
2593,Lincoln,http://www.lincolnrestaurant-dc.com,lincolnwdc,,
3114,Local 16,http://www.localsixteen.com,local16dc,,
2901,Logan Tavern,http://www.logantavern.com,logantavern,,
2799,Los Cuates,http://www.loscuatesrestaurant.com,70278921599,,
3037,Lost & Found,http://www.lostandfounddc.com/,lostandfounddc,,
3116,Lost Society,http://www.lostsociety-dc.com,lostsocietydc,,
3244,Lounge of III,http://www.loungeofthree.net,128738881532,,
2529,Lou's City Bar,http://www.louscitybar.com/,louscitybar,,
